Warehouse,Region,Product_Category,Month,Units_Shipped,CostPerUnit,TotalCost
Whse_J,Region_A,Category_008,2012-02,139.21,2.23,310.4383
Whse_J,Region_A,Category_008,2012-03,98.57,2.23,219.81109999999998
Whse_J,Region_A,Category_008,2012-04,197.06,2.23,439.4438
Whse_J,Region_A,Category_008,2012-05,187.15,2.23,417.3445
Whse_J,Region_A,Category_008,2012-06,92.4,2.23,206.05200000000002
Whse_J,Region_A,Category_008,2012-07,132.09,2.23,294.5607
Whse_J,Region_A,Category_008,2012-08,238.85,2.23,532.6355
Whse_J,Region_A,Category_008,2012-09,129.47,2.23,288.7181
Whse_J,Region_A,Category_008,2012-10,103.27,2.23,230.29209999999998
Whse_J,Region_A,Category_008,2012-11,109.38,2.23,243.9174
Whse_J,Region_A,Category_008,2012-12,164.86,2.23,367.6378
Whse_J,Region_A,Category_008,2013-01,146.15,2.23,325.91450000000003
Whse_J,Region_A,Category_008,2013-02,151.29,2.23,337.37669999999997
Whse_J,Region_A,Category_008,2013-03,96.73,2.23,215.7079
Whse_J,Region_A,Category_008,2013-04,143.1,2.23,319.113
Whse_J,Region_A,Category_008,2013-05,78.93,2.23,176.0139
Whse_J,Region_A,Category_008,2013-10,172.5,2.23,384.675
Whse_J,Region_A,Category_008,2013-12,113.45,2.23,252.9935
Whse_J,Region_A,Category_008,2014-12,148.85,2.23,331.9355
Whse_J,Region_A,Category_008,2015-01,155.89,2.23,347.63469999999995
Whse_J,Region_A,Category_008,2015-02,164.77,2.23,367.43710000000004
Whse_J,Region_A,Category_008,2015-03,164.59,2.23,367.0357
Whse_J,Region_A,Category_008,2015-04,171.27,2.23,381.93210000000005
Whse_J,Region_A,Category_008,2015-06,95.38,2.23,212.6974
Whse_J,Region_A,Category_008,2015-07,124.69,2.23,278.0587
Whse_J,Region_A,Category_008,2015-08,78.88,2.23,175.9024
Whse_J,Region_A,Category_008,2015-09,121.8,2.23,271.614
Whse_J,Region_A,Category_008,2015-11,154.34,2.23,344.1782
Whse_J,Region_A,Category_008,2016-06,135.05,2.23,301.16150000000005
Whse_J,Region_A,Category_008,2011-01,91.47,2.23,203.97809999999998
Whse_J,Region_A,Category_008,2011-11,92.64,2.23,206.5872
Whse_J,Region_A,Category_008,2011-12,88.97,2.23,198.4031
Whse_J,Region_A,Category_008,2011-09,85.86,2.23,191.4678
Whse_J,Region_A,Category_008,2017-01,86.57,2.23,193.0511
Whse_J,Region_A,Category_008,2011-10,93.45,2.23,208.39350000000002
Whse_J,Region_A,Category_008,2011-06,95.05,2.23,211.9615
Whse_J,Region_A,Category_009,2013-06,4748.4,2.23,10588.931999999999
Whse_J,Region_A,Category_009,2013-07,7162.8,2.23,15973.044
Whse_J,Region_A,Category_009,2013-08,7118.4,2.23,15874.032
Whse_J,Region_A,Category_009,2013-09,5542.8,2.23,12360.444
Whse_J,Region_A,Category_009,2013-11,10816.8,2.23,24121.464
Whse_J,Region_A,Category_009,2014-01,10564.8,2.23,23559.503999999997
Whse_J,Region_A,Category_009,2014-02,15502.36,2.23,34570.262800000004
Whse_J,Region_A,Category_009,2014-03,9346.8,2.23,20843.363999999998
Whse_J,Region_A,Category_009,2014-04,7324.8,2.23,16334.304
Whse_J,Region_A,Category_009,2014-05,7874.4,2.23,17559.912
Whse_J,Region_A,Category_009,2014-06,6410.4,2.23,14295.192
Whse_J,Region_A,Category_009,2014-07,6517.2,2.23,14533.356
Whse_J,Region_A,Category_009,2014-08,5053.2,2.23,11268.635999999999
Whse_J,Region_A,Category_009,2014-09,16716.0,2.23,37276.68
Whse_J,Region_A,Category_009,2014-10,10056.0,2.23,22424.88
Whse_J,Region_A,Category_009,2014-11,5683.2,2.23,12673.536
Whse_J,Region_A,Category_009,2015-05,6682.8,2.23,14902.644
Whse_J,Region_A,Category_009,2015-10,9092.4,2.23,20276.052
Whse_J,Region_A,Category_009,2015-12,5997.6,2.23,13374.648000000001
Whse_J,Region_A,Category_009,2016-01,7564.86,2.23,16869.6378
Whse_J,Region_A,Category_009,2016-02,8913.93,2.23,19878.0639
Whse_J,Region_A,Category_009,2016-03,12892.8,2.23,28750.944
Whse_J,Region_A,Category_009,2016-04,10524.0,2.23,23468.52
Whse_J,Region_A,Category_009,2016-05,4621.2,2.23,10305.276
Whse_J,Region_A,Category_009,2016-07,10738.13,2.23,23946.029899999998
Whse_J,Region_A,Category_009,2016-08,11406.18,2.23,25435.7814
Whse_J,Region_A,Category_009,2016-09,2900.4,2.23,6467.892
Whse_J,Region_A,Category_009,2016-10,5596.8,2.23,12480.864
Whse_J,Region_A,Category_009,2016-11,6163.2,2.23,13743.936
Whse_J,Region_A,Category_009,2016-12,6668.44,2.23,14870.6212
Whse_J,Region_A,Category_009,2011-05,95.54,2.23,213.0542
Whse_J,Region_A,Category_009,2012-01,4250.4,2.23,9478.392
Whse_J,Region_A,Category_009,2012-02,5308.8,2.23,11838.624
Whse_J,Region_A,Category_009,2012-03,5433.6,2.23,12116.928
Whse_J,Region_A,Category_009,2012-04,4402.8,2.23,9818.244
Whse_J,Region_A,Category_009,2012-05,4534.8,2.23,10112.604000000001
Whse_J,Region_A,Category_009,2012-06,10362.0,2.23,23107.26
Whse_J,Region_A,Category_009,2012-07,7737.6,2.23,17254.848
Whse_J,Region_A,Category_009,2012-08,5647.2,2.23,12593.256
Whse_J,Region_A,Category_009,2012-09,9430.8,2.23,21030.683999999997
Whse_J,Region_A,Category_009,2012-10,4753.2,2.23,10599.635999999999
Whse_J,Region_A,Category_009,2012-11,5220.0,2.23,11640.6
Whse_J,Region_A,Category_009,2012-12,3727.2,2.23,8311.655999999999
Whse_J,Region_A,Category_009,2013-01,5145.6,2.23,11474.688
Whse_J,Region_A,Category_009,2013-02,2556.0,2.23,5699.88
Whse_J,Region_A,Category_009,2013-03,7028.4,2.23,15673.331999999999
Whse_J,Region_A,Category_009,2013-04,2194.8,2.23,4894.404
Whse_J,Region_A,Category_009,2013-05,5343.6,2.23,11916.228000000001
Whse_J,Region_A,Category_009,2013-10,9507.6,2.23,21201.948
Whse_J,Region_A,Category_009,2013-12,19796.4,2.23,44145.972
Whse_J,Region_A,Category_009,2014-12,2515.2,2.23,5608.896
Whse_J,Region_A,Category_009,2015-01,6638.4,2.23,14803.632
Whse_J,Region_A,Category_009,2015-02,20333.13,2.23,45342.8799
Whse_J,Region_A,Category_009,2015-03,8409.6,2.23,18753.408
Whse_J,Region_A,Category_009,2015-04,15037.2,2.23,33532.956
Whse_J,Region_A,Category_009,2015-06,14202.0,2.23,31670.46
Whse_J,Region_A,Category_009,2015-07,11948.4,2.23,26644.932
Whse_J,Region_A,Category_009,2015-08,11023.2,2.23,24581.736
Whse_J,Region_A,Category_009,2015-09,11289.6,2.23,25175.808
Whse_J,Region_A,Category_009,2015-11,17454.0,2.23,38922.42
Whse_J,Region_A,Category_009,2016-06,7560.0,2.23,16858.8
Whse_J,Region_A,Category_009,2011-01,93.91,2.23,209.4193
Whse_J,Region_A,Category_009,2011-11,89.09,2.23,198.6707
Whse_J,Region_A,Category_009,2011-12,2.4,2.23,5.351999999999999
Whse_J,Region_A,Category_009,2011-09,91.69,2.23,204.46869999999998
Whse_J,Region_A,Category_009,2017-01,98.02,2.23,218.5846
Whse_J,Region_A,Category_009,2011-10,80.91,2.23,180.42929999999998
Whse_J,Region_A,Category_009,2011-06,85.62,2.23,190.9326
Whse_J,Region_A,Category_010,2013-06,3.6,2.23,8.028
Whse_J,Region_A,Category_010,2013-07,100.0,2.23,223.0
Whse_J,Region_A,Category_010,2013-08,100.0,2.23,223.0
Whse_J,Region_A,Category_010,2013-09,21.6,2.23,48.168
Whse_J,Region_A,Category_010,2013-11,12.0,2.23,26.759999999999998
Whse_J,Region_A,Category_010,2014-01,7.2,2.23,16.056
Whse_J,Region_A,Category_010,2014-02,3.6,2.23,8.028
Whse_J,Region_A,Category_010,2014-03,123.98,2.23,276.4754
Whse_J,Region_A,Category_010,2014-04,74.4,2.23,165.912
Whse_J,Region_A,Category_010,2014-05,90.93,2.23,202.77390000000003
Whse_J,Region_A,Category_010,2014-06,270.0,2.23,602.1
Whse_J,Region_A,Category_010,2014-07,91.85,2.23,204.82549999999998
Whse_J,Region_A,Category_010,2014-08,161.43,2.23,359.9889
Whse_J,Region_A,Category_010,2014-09,7.2,2.23,16.056
Whse_J,Region_A,Category_010,2014-10,8.4,2.23,18.732
Whse_J,Region_A,Category_010,2014-11,97.53,2.23,217.4919
Whse_J,Region_A,Category_010,2015-05,3.6,2.23,8.028
Whse_J,Region_A,Category_010,2015-10,15.6,2.23,34.788
Whse_J,Region_A,Category_010,2015-12,94.8,2.23,211.404
Whse_J,Region_A,Category_010,2016-01,6.0,2.23,13.379999999999999
Whse_J,Region_A,Category_010,2016-02,37.2,2.23,82.956
Whse_J,Region_A,Category_010,2016-03,96.59,2.23,215.3957
Whse_J,Region_A,Category_010,2016-04,20.4,2.23,45.492
Whse_J,Region_A,Category_010,2016-05,290.19,2.23,647.1237
Whse_J,Region_A,Category_010,2016-07,85.73,2.23,191.1779
Whse_J,Region_A,Category_010,2016-08,140.92,2.23,314.2516
Whse_J,Region_A,Category_010,2016-09,4.8,2.23,10.703999999999999
Whse_J,Region_A,Category_010,2016-10,70.8,2.23,157.884
Whse_J,Region_A,Category_010,2016-11,253.2,2.23,564.636
Whse_J,Region_A,Category_010,2016-12,58.8,2.23,131.124
Whse_J,Region_A,Category_010,2011-05,99.75,2.23,222.4425
Whse_J,Region_A,Category_010,2012-01,88.4,2.23,197.132
Whse_J,Region_A,Category_010,2012-02,95.65,2.23,213.29950000000002
Whse_J,Region_A,Category_010,2012-03,88.84,2.23,198.1132
Whse_J,Region_A,Category_010,2012-04,100.0,2.23,223.0
Whse_J,Region_A,Category_010,2012-05,100.0,2.23,223.0
Whse_J,Region_A,Category_010,2012-06,97.25,2.23,216.8675
Whse_J,Region_A,Category_010,2012-07,100.0,2.23,223.0
Whse_J,Region_A,Category_010,2012-08,161.76,2.23,360.72479999999996
Whse_J,Region_A,Category_010,2012-09,12.0,2.23,26.759999999999998
Whse_J,Region_A,Category_010,2012-10,4.8,2.23,10.703999999999999
Whse_J,Region_A,Category_010,2012-11,66.0,2.23,147.18
Whse_J,Region_A,Category_010,2012-12,100.0,2.23,223.0
Whse_J,Region_A,Category_010,2013-01,33.6,2.23,74.928
Whse_J,Region_A,Category_010,2013-02,9.6,2.23,21.407999999999998
Whse_J,Region_A,Category_010,2013-03,100.0,2.23,223.0
Whse_J,Region_A,Category_010,2013-04,4.8,2.23,10.703999999999999
Whse_J,Region_A,Category_010,2013-05,100.0,2.23,223.0
Whse_J,Region_A,Category_010,2013-10,92.82,2.23,206.9886
Whse_J,Region_A,Category_010,2013-12,100.0,2.23,223.0
Whse_J,Region_A,Category_010,2014-12,67.74,2.23,151.06019999999998
Whse_J,Region_A,Category_010,2015-01,14.4,2.23,32.112
Whse_J,Region_A,Category_010,2015-02,69.6,2.23,155.208
Whse_J,Region_A,Category_010,2015-03,3.6,2.23,8.028
Whse_J,Region_A,Category_010,2015-04,48.0,2.23,107.03999999999999
Whse_J,Region_A,Category_010,2015-06,185.47,2.23,413.5981
Whse_J,Region_A,Category_010,2015-07,36.0,2.23,80.28
Whse_J,Region_A,Category_010,2015-08,14.4,2.23,32.112
Whse_J,Region_A,Category_010,2015-09,123.6,2.23,275.628
Whse_J,Region_A,Category_010,2015-11,142.8,2.23,318.444
Whse_J,Region_A,Category_010,2016-06,207.66,2.23,463.0818
Whse_J,Region_A,Category_010,2011-01,95.45,2.23,212.8535
Whse_J,Region_A,Category_010,2011-11,90.4,2.23,201.592
Whse_J,Region_A,Category_010,2011-12,97.04,2.23,216.3992
Whse_J,Region_A,Category_010,2011-09,91.04,2.23,203.0192
Whse_J,Region_A,Category_010,2017-01,91.22,2.23,203.4206
Whse_J,Region_A,Category_010,2011-10,97.53,2.23,217.4919
Whse_J,Region_A,Category_010,2011-06,88.07,2.23,196.3961
Whse_J,Region_A,Category_011,2013-06,10872.38,2.23,24245.407399999996
Whse_J,Region_A,Category_011,2013-07,7762.58,2.23,17310.5534
Whse_J,Region_A,Category_011,2013-08,14072.83,2.23,31382.4109
Whse_J,Region_A,Category_011,2013-09,8012.17,2.23,17867.1391
Whse_J,Region_A,Category_011,2013-11,9760.59,2.23,21766.1157
Whse_J,Region_A,Category_011,2014-01,8780.49,2.23,19580.4927
Whse_J,Region_A,Category_011,2014-02,8177.11,2.23,18234.955299999998
Whse_J,Region_A,Category_011,2014-03,14805.48,2.23,33016.2204
Whse_J,Region_A,Category_011,2014-04,10898.22,2.23,24303.0306
Whse_J,Region_A,Category_011,2014-05,11040.04,2.23,24619.289200000003
Whse_J,Region_A,Category_011,2014-06,16240.85,2.23,36217.0955
Whse_J,Region_A,Category_011,2014-07,10514.15,2.23,23446.5545
Whse_J,Region_A,Category_011,2014-08,10513.24,2.23,23444.5252
Whse_J,Region_A,Category_011,2014-09,17933.42,2.23,39991.5266
Whse_J,Region_A,Category_011,2014-10,14212.3,2.23,31693.428999999996
Whse_J,Region_A,Category_011,2014-11,11559.98,2.23,25778.7554
Whse_J,Region_A,Category_011,2015-05,9236.17,2.23,20596.6591
Whse_J,Region_A,Category_011,2015-10,7676.92,2.23,17119.5316
Whse_J,Region_A,Category_011,2015-12,12184.6,2.23,27171.658
Whse_J,Region_A,Category_011,2016-01,15021.4,2.23,33497.722
Whse_J,Region_A,Category_011,2016-02,25440.06,2.23,56731.3338
Whse_J,Region_A,Category_011,2016-03,19008.25,2.23,42388.3975
Whse_J,Region_A,Category_011,2016-04,16216.09,2.23,36161.8807
Whse_J,Region_A,Category_011,2016-05,14246.13,2.23,31768.869899999998
Whse_J,Region_A,Category_011,2016-07,15354.86,2.23,34241.3378
Whse_J,Region_A,Category_011,2016-08,23357.95,2.23,52088.228500000005
Whse_J,Region_A,Category_011,2016-09,29686.86,2.23,66201.6978
Whse_J,Region_A,Category_011,2016-10,7869.67,2.23,17549.3641
Whse_J,Region_A,Category_011,2016-11,30105.61,2.23,67135.5103
Whse_J,Region_A,Category_011,2016-12,17156.56,2.23,38259.128800000006
Whse_J,Region_A,Category_011,2011-05,81.52,2.23,181.78959999999998
Whse_J,Region_A,Category_011,2012-01,4641.52,2.23,10350.589600000001
Whse_J,Region_A,Category_011,2012-02,13053.62,2.23,29109.572600000003
Whse_J,Region_A,Category_011,2012-03,12514.0,2.23,27906.22
Whse_J,Region_A,Category_011,2012-04,6021.0,2.23,13426.83
Whse_J,Region_A,Category_011,2012-05,16540.36,2.23,36885.0028
Whse_J,Region_A,Category_011,2012-06,7253.64,2.23,16175.6172
Whse_J,Region_A,Category_011,2012-07,9566.03,2.23,21332.246900000002
Whse_J,Region_A,Category_011,2012-08,8756.63,2.23,19527.2849
Whse_J,Region_A,Category_011,2012-09,12340.08,2.23,27518.3784
Whse_J,Region_A,Category_011,2012-10,9724.3,2.23,21685.189
Whse_J,Region_A,Category_011,2012-11,14558.48,2.23,32465.410399999997
Whse_J,Region_A,Category_011,2012-12,5973.01,2.23,13319.8123
Whse_J,Region_A,Category_011,2013-01,8658.45,2.23,19308.343500000003
Whse_J,Region_A,Category_011,2013-02,18353.74,2.23,40928.840200000006
Whse_J,Region_A,Category_011,2013-03,7327.17,2.23,16339.5891
Whse_J,Region_A,Category_011,2013-04,12503.21,2.23,27882.1583
Whse_J,Region_A,Category_011,2013-05,8449.63,2.23,18842.674899999998
Whse_J,Region_A,Category_011,2013-10,11359.11,2.23,25330.815300000002
Whse_J,Region_A,Category_011,2013-12,12722.59,2.23,28371.3757
Whse_J,Region_A,Category_011,2014-12,8104.68,2.23,18073.436400000002
Whse_J,Region_A,Category_011,2015-01,13481.4,2.23,30063.521999999997
Whse_J,Region_A,Category_011,2015-02,12324.05,2.23,27482.6315
Whse_J,Region_A,Category_011,2015-03,11674.3,2.23,26033.689
Whse_J,Region_A,Category_011,2015-04,14735.65,2.23,32860.4995
Whse_J,Region_A,Category_011,2015-06,13549.6,2.23,30215.608
Whse_J,Region_A,Category_011,2015-07,12215.16,2.23,27239.8068
Whse_J,Region_A,Category_011,2015-08,6642.57,2.23,14812.9311
Whse_J,Region_A,Category_011,2015-09,14246.74,2.23,31770.230199999998
Whse_J,Region_A,Category_011,2015-11,24705.24,2.23,55092.6852
Whse_J,Region_A,Category_011,2016-06,5746.83,2.23,12815.4309
Whse_J,Region_A,Category_011,2011-01,85.54,2.23,190.75420000000003
Whse_J,Region_A,Category_011,2011-11,96.12,2.23,214.3476
Whse_J,Region_A,Category_011,2011-12,48.0,2.23,107.03999999999999
Whse_J,Region_A,Category_011,2011-09,83.69,2.23,186.62869999999998
Whse_J,Region_A,Category_011,2017-01,189.42,2.23,422.40659999999997
Whse_J,Region_A,Category_011,2011-10,87.41,2.23,194.9243
Whse_J,Region_A,Category_011,2011-06,89.69,2.23,200.0087
Whse_J,Region_A,Category_012,2013-06,70.11,2.23,156.3453
Whse_J,Region_A,Category_012,2013-07,100.0,2.23,223.0
Whse_J,Region_A,Category_012,2013-08,69.08,2.23,154.0484
Whse_J,Region_A,Category_012,2013-09,72.35,2.23,161.3405
Whse_J,Region_A,Category_012,2013-11,2.4,2.23,5.351999999999999
Whse_J,Region_A,Category_012,2014-01,100.0,2.23,223.0
Whse_J,Region_A,Category_012,2014-02,97.19,2.23,216.7337
Whse_J,Region_A,Category_012,2014-03,100.0,2.23,223.0
Whse_J,Region_A,Category_012,2014-04,100.0,2.23,223.0
Whse_J,Region_A,Category_012,2014-05,100.0,2.23,223.0
Whse_J,Region_A,Category_012,2014-06,57.34,2.23,127.8682
Whse_J,Region_A,Category_012,2014-07,100.0,2.23,223.0
Whse_J,Region_A,Category_012,2014-08,100.0,2.23,223.0
Whse_J,Region_A,Category_012,2014-09,7.2,2.23,16.056
Whse_J,Region_A,Category_012,2014-10,446.48,2.23,995.6504
Whse_J,Region_A,Category_012,2014-11,60.0,2.23,133.8
Whse_J,Region_A,Category_012,2015-05,180.0,2.23,401.4
Whse_J,Region_A,Category_012,2015-10,252.0,2.23,561.96
Whse_J,Region_A,Category_012,2015-12,688.8,2.23,1536.024
Whse_J,Region_A,Category_012,2016-01,483.6,2.23,1078.428
Whse_J,Region_A,Category_012,2016-02,366.08,2.23,816.3584
Whse_J,Region_A,Category_012,2016-03,610.04,2.23,1360.3891999999998
Whse_J,Region_A,Category_012,2016-04,480.0,2.23,1070.4
Whse_J,Region_A,Category_012,2016-05,761.1,2.23,1697.253
Whse_J,Region_A,Category_012,2016-07,929.58,2.23,2072.9634
Whse_J,Region_A,Category_012,2016-08,304.27,2.23,678.5220999999999
Whse_J,Region_A,Category_012,2016-09,381.6,2.23,850.9680000000001
Whse_J,Region_A,Category_012,2016-10,221.59,2.23,494.1457
Whse_J,Region_A,Category_012,2016-11,566.66,2.23,1263.6517999999999
Whse_J,Region_A,Category_012,2016-12,358.8,2.23,800.124
Whse_J,Region_A,Category_012,2011-05,88.63,2.23,197.64489999999998
Whse_J,Region_A,Category_012,2012-01,82.55,2.23,184.0865
Whse_J,Region_A,Category_012,2012-02,85.68,2.23,191.06640000000002
Whse_J,Region_A,Category_012,2012-03,87.26,2.23,194.5898
Whse_J,Region_A,Category_012,2012-04,92.92,2.23,207.2116
Whse_J,Region_A,Category_012,2012-05,91.42,2.23,203.8666
Whse_J,Region_A,Category_012,2012-06,87.12,2.23,194.2776
Whse_J,Region_A,Category_012,2012-07,99.73,2.23,222.39790000000002
Whse_J,Region_A,Category_012,2012-08,92.12,2.23,205.4276
Whse_J,Region_A,Category_012,2012-09,84.74,2.23,188.97019999999998
Whse_J,Region_A,Category_012,2012-10,82.04,2.23,182.94920000000002
Whse_J,Region_A,Category_012,2012-11,62.54,2.23,139.4642
Whse_J,Region_A,Category_012,2012-12,67.77,2.23,151.12709999999998
Whse_J,Region_A,Category_012,2013-01,62.91,2.23,140.2893
Whse_J,Region_A,Category_012,2013-02,65.81,2.23,146.7563
Whse_J,Region_A,Category_012,2013-03,67.88,2.23,151.3724
Whse_J,Region_A,Category_012,2013-04,65.36,2.23,145.7528
Whse_J,Region_A,Category_012,2013-05,82.27,2.23,183.4621
Whse_J,Region_A,Category_012,2013-10,65.12,2.23,145.2176
Whse_J,Region_A,Category_012,2013-12,90.49,2.23,201.7927
Whse_J,Region_A,Category_012,2014-12,240.0,2.23,535.2
Whse_J,Region_A,Category_012,2015-01,100.0,2.23,223.0
Whse_J,Region_A,Category_012,2015-02,48.0,2.23,107.03999999999999
Whse_J,Region_A,Category_012,2015-03,91.2,2.23,203.376
Whse_J,Region_A,Category_012,2015-04,193.2,2.23,430.83599999999996
Whse_J,Region_A,Category_012,2015-06,242.4,2.23,540.552
Whse_J,Region_A,Category_012,2015-07,230.35,2.23,513.6804999999999
Whse_J,Region_A,Category_012,2015-08,360.0,2.23,802.8
Whse_J,Region_A,Category_012,2015-09,790.63,2.23,1763.1049
Whse_J,Region_A,Category_012,2015-11,829.2,2.23,1849.116
Whse_J,Region_A,Category_012,2016-06,773.42,2.23,1724.7266
Whse_J,Region_A,Category_012,2011-01,91.14,2.23,203.2422
Whse_J,Region_A,Category_012,2011-11,91.43,2.23,203.8889
Whse_J,Region_A,Category_012,2011-12,85.6,2.23,190.88799999999998
Whse_J,Region_A,Category_012,2011-09,95.39,2.23,212.7197
Whse_J,Region_A,Category_012,2017-01,80.39,2.23,179.2697
Whse_J,Region_A,Category_012,2011-10,86.47,2.23,192.8281
Whse_J,Region_A,Category_012,2011-06,88.51,2.23,197.37730000000002
Whse_J,Region_A,Category_013,2013-06,592.66,2.23,1321.6317999999999
Whse_J,Region_A,Category_013,2013-07,1085.72,2.23,2421.1556
Whse_J,Region_A,Category_013,2013-08,622.8,2.23,1388.8439999999998
Whse_J,Region_A,Category_013,2013-09,1738.8,2.23,3877.524
Whse_J,Region_A,Category_013,2013-11,1588.8,2.23,3543.024
Whse_J,Region_A,Category_013,2014-01,1006.68,2.23,2244.8964
Whse_J,Region_A,Category_013,2014-02,948.52,2.23,2115.1996
Whse_J,Region_A,Category_013,2014-03,1416.0,2.23,3157.68
Whse_J,Region_A,Category_013,2014-04,1552.41,2.23,3461.8743
Whse_J,Region_A,Category_013,2014-05,685.2,2.23,1527.996
Whse_J,Region_A,Category_013,2014-06,651.88,2.23,1453.6924
Whse_J,Region_A,Category_013,2014-07,1127.54,2.23,2514.4141999999997
Whse_J,Region_A,Category_013,2014-08,1770.33,2.23,3947.8358999999996
Whse_J,Region_A,Category_013,2014-09,1456.8,2.23,3248.6639999999998
Whse_J,Region_A,Category_013,2014-10,750.1,2.23,1672.723
Whse_J,Region_A,Category_013,2014-11,951.3,2.23,2121.399
Whse_J,Region_A,Category_013,2015-05,766.94,2.23,1710.2762
Whse_J,Region_A,Category_013,2015-10,1594.99,2.23,3556.8277
Whse_J,Region_A,Category_013,2015-12,983.18,2.23,2192.4914
Whse_J,Region_A,Category_013,2016-01,369.03,2.23,822.9368999999999
Whse_J,Region_A,Category_013,2016-02,796.21,2.23,1775.5483000000002
Whse_J,Region_A,Category_013,2016-03,1003.69,2.23,2238.2287
Whse_J,Region_A,Category_013,2016-04,536.13,2.23,1195.5699
Whse_J,Region_A,Category_013,2016-05,500.94,2.23,1117.0962
Whse_J,Region_A,Category_013,2016-07,253.41,2.23,565.1043
Whse_J,Region_A,Category_013,2016-08,594.51,2.23,1325.7573
Whse_J,Region_A,Category_013,2016-09,638.11,2.23,1422.9853
Whse_J,Region_A,Category_013,2016-10,624.1,2.23,1391.743
Whse_J,Region_A,Category_013,2016-11,633.39,2.23,1412.4596999999999
Whse_J,Region_A,Category_013,2016-12,487.36,2.23,1086.8128
Whse_J,Region_A,Category_013,2011-05,81.33,2.23,181.36589999999998
Whse_J,Region_A,Category_013,2012-01,1012.23,2.23,2257.2729
Whse_J,Region_A,Category_013,2012-02,1328.24,2.23,2961.9752
Whse_J,Region_A,Category_013,2012-03,1659.78,2.23,3701.3094
Whse_J,Region_A,Category_013,2012-04,921.84,2.23,2055.7032
Whse_J,Region_A,Category_013,2012-05,511.2,2.23,1139.9759999999999
Whse_J,Region_A,Category_013,2012-06,1620.32,2.23,3613.3136
Whse_J,Region_A,Category_013,2012-07,1721.09,2.23,3838.0307
Whse_J,Region_A,Category_013,2012-08,523.53,2.23,1167.4719
Whse_J,Region_A,Category_013,2012-09,950.4,2.23,2119.392
Whse_J,Region_A,Category_013,2012-10,1022.4,2.23,2279.9519999999998
Whse_J,Region_A,Category_013,2012-11,1102.45,2.23,2458.4635000000003
Whse_J,Region_A,Category_013,2012-12,576.5,2.23,1285.595
Whse_J,Region_A,Category_013,2013-01,1560.0,2.23,3478.8
Whse_J,Region_A,Category_013,2013-02,2446.33,2.23,5455.3159
Whse_J,Region_A,Category_013,2013-03,1145.68,2.23,2554.8664000000003
Whse_J,Region_A,Category_013,2013-04,1081.2,2.23,2411.076
Whse_J,Region_A,Category_013,2013-05,1236.22,2.23,2756.7706
Whse_J,Region_A,Category_013,2013-10,1778.4,2.23,3965.8320000000003
Whse_J,Region_A,Category_013,2013-12,752.4,2.23,1677.8519999999999
Whse_J,Region_A,Category_013,2014-12,1374.53,2.23,3065.2019
Whse_J,Region_A,Category_013,2015-01,893.79,2.23,1993.1517
Whse_J,Region_A,Category_013,2015-02,1583.86,2.23,3532.0078
Whse_J,Region_A,Category_013,2015-03,2459.78,2.23,5485.3094
Whse_J,Region_A,Category_013,2015-04,653.99,2.23,1458.3977
Whse_J,Region_A,Category_013,2015-06,660.91,2.23,1473.8292999999999
Whse_J,Region_A,Category_013,2015-07,1527.38,2.23,3406.0574
Whse_J,Region_A,Category_013,2015-08,776.69,2.23,1732.0187
Whse_J,Region_A,Category_013,2015-09,1511.56,2.23,3370.7788
Whse_J,Region_A,Category_013,2015-11,1623.6,2.23,3620.6279999999997
Whse_J,Region_A,Category_013,2016-06,887.04,2.23,1978.0991999999999
Whse_J,Region_A,Category_013,2011-01,86.7,2.23,193.341
Whse_J,Region_A,Category_013,2011-11,82.79,2.23,184.6217
Whse_J,Region_A,Category_013,2011-12,100.0,2.23,223.0
Whse_J,Region_A,Category_013,2011-09,92.4,2.23,206.05200000000002
Whse_J,Region_A,Category_013,2017-01,90.67,2.23,202.1941
Whse_J,Region_A,Category_013,2011-10,97.88,2.23,218.27239999999998
Whse_J,Region_A,Category_013,2011-06,95.77,2.23,213.56709999999998
Whse_J,Region_A,Category_015,2013-06,3555.66,2.23,7929.1218
Whse_J,Region_A,Category_015,2013-07,3862.96,2.23,8614.4008
Whse_J,Region_A,Category_015,2013-08,2448.91,2.23,5461.069299999999
Whse_J,Region_A,Category_015,2013-09,3783.96,2.23,8438.2308
Whse_J,Region_A,Category_015,2013-11,3662.85,2.23,8168.1555
Whse_J,Region_A,Category_015,2014-01,3044.37,2.23,6788.9451
Whse_J,Region_A,Category_015,2014-02,3502.98,2.23,7811.6454
Whse_J,Region_A,Category_015,2014-03,3753.84,2.23,8371.0632
Whse_J,Region_A,Category_015,2014-04,3226.86,2.23,7195.897800000001
Whse_J,Region_A,Category_015,2014-05,4102.8,2.23,9149.244
Whse_J,Region_A,Category_015,2014-06,3158.45,2.23,7043.3435
Whse_J,Region_A,Category_015,2014-07,3599.36,2.23,8026.5728
Whse_J,Region_A,Category_015,2014-08,3533.46,2.23,7879.6158
Whse_J,Region_A,Category_015,2014-09,4006.37,2.23,8934.2051
Whse_J,Region_A,Category_015,2014-10,3665.33,2.23,8173.6858999999995
Whse_J,Region_A,Category_015,2014-11,2583.82,2.23,5761.9186
Whse_J,Region_A,Category_015,2015-05,2788.77,2.23,6218.9571
Whse_J,Region_A,Category_015,2015-10,3898.69,2.23,8694.0787
Whse_J,Region_A,Category_015,2015-12,4173.27,2.23,9306.392100000001
